StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q134,method_fair,Q132,Q131,Q127,Q129,Q135,age,Q136,Q137,Q137_3_TEXT,Q138,Q139,Q140,MTurkCode,nonalg_method,budget,money,nonalg_method_present
2019-08-19 17:52:47,2019-08-19 17:52:47,Survey Test,*******,100,0,True,2019-08-19 17:52:47,R_6ShtE4oD3X0kEwR,*******,*******,*******,*******,*******,*******,test,,"Quam massa aliquet est, consequat bibendum risus proin suscipit arcu. Imperdiet turpis fusce lacus.",school counselor using a predictive model/algorithm,"Felis vehicula imperdiet a, sollicitudin sapien montes eleifend malesuada suspendisse accusamus.","Yes, students who deserve mentors will get them",Extremely unfair,Somewhat fair,"Nulla integer. Facilisis consectetuer. Eros temporibus neque bibendum! Wisi convallis ullamcorper, elit.",0,Some high school or less,Male,,I do not have children,Slightly conservative,,,used his judgment,larger budget,more,using his judgment
2019-08-19 17:52:47,2019-08-19 17:52:47,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_0ctoYo0yyd2RTj7,*******,*******,*******,*******,*******,*******,test,,Orci dui viverra vel euismod gravida. Metus curabitur? Temporibus pretium non.,school counselor ${e://Field/nonalg_method_present},Mi primis accumsan nonummy blandit ut id. Accumsan? Eleifend purus ut mauris ut! Metus.,"Yes, students who deserve mentors will get them",Somewhat unfair,Somewhat unfair,Laoreet leo cursus dolor porta elementum lacus. Consequat curabitur in? Sodales orci magnis pede eu.,51,4-year college degree,Other (please specify),"Erat vitae neque donec etiam dapibus, cras imperdiet sit tempora nulla eleifend.",I have children but none are school age (they're younger than 3 or older than 18),Slightly conservative,,,drawn students’ names randomly,larger budget,more,drawing students' names randomly
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_1SlTNmEySoOTDhP,*******,*******,*******,*******,*******,*******,test,,Quis ac arcu tellus eleifend! Volutpat quam. Accumsan et. Pellentesque gravida! Egestas.,school counselor ${e://Field/nonalg_method_present},Gravida. Interdum dignissim! Consectetuer? Ridiculus! Neque tincidunt! Augue dapibus auctor cras suscipit etiam rhoncus.,"Yes, students who deserve mentors will get them",Extremely fair,Neither fair nor unfair,Ipsum erat aliquam natoque! Vel duis platea! Temporibus. Luctus donec vulputate nunc nullam curabitur.,80,High school diploma or GED,Female,,I do not have children,Conservative,,,used parents' requests for a mentor for their child,larger budget,more,using parents' requests for a mentor for their child
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_6G3zpU4xfAdnD1z,*******,*******,*******,*******,*******,*******,test,,"Vulputate metus accusamus! Ullamcorper phasellus. Dui at aliquet vivamus porttitor urna, luctus tellus felis.",school counselor ${e://Field/nonalg_method_present},Lacus primis? Ligula ligula dignissim molestie lacus euismod ridiculus nonummy. Pretium. Donec blandit! Donec.,"No, students who deserve mentors will still not get them",Neither fair nor unfair,Extremely fair,"Montes, justo proin! Facilisis primis gravida a, nunc velit dictumst pellentesque sed? Posuere potenti.",40,Graduate or professional school,Female,,I have children and at least one is school-aged (3-18),Extremely Conservative,,,used parents' requests for a mentor for their child,smaller budget,less,using parents' requests for a mentor for their child
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_51OhRSgYsFyX7eJ,*******,*******,*******,*******,*******,*******,test,,Cursus commodo ullamcorper integer laoreet? Pede porttitor molestie vivamus a nullam tempora pretium.,school counselor using a predictive model/algorithm,Phasellus. Nulla non phasellus cursus quam malesuada nonummy? Culpa dolorem? Sapien augue dignissim! Venenatis.,"No, students who deserve mentors will still not get them",Somewhat fair,Extremely unfair,Sodales praesent? Eget lectus magna placerat dictumst risus auctor dolorem enim primis.,8,Graduate or professional school,Female,,I do not have children,Slightly conservative,,,used an income cutoff,smaller budget,less,using an income cutoff
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_9EtqDNhgibAJfHT,*******,*******,*******,*******,*******,*******,test,,Odio felis auctor fermentum ac sem! Vivamus ipsum nulla ab nulla interdum.,school counselor using a predictive model/algorithm,Vel dolorem. Eleifend ante. Tempora placerat commodo erat wisi erat phasellus pede.,"Yes, students who deserve mentors will get them",Somewhat fair,Neither fair nor unfair,"Ipsum luctus primis, per tellus quam posuere integer at. Venenatis pretium aliquet.",52,Graduate or professional school,Male,,I have children and at least one is school-aged (3-18),"Moderate, Middle of road",,,drawn students’ names randomly,smaller budget,less,drawing students' names randomly
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_1Ty190IfGFSWLI1,*******,*******,*******,*******,*******,*******,test,,Fusce? Wisi atque turpis accumsan faucibus praesent porta volutpat vestibulum aenean laoreet tempor purus. Porta.,school counselor ${e://Field/nonalg_method_present},Magnis rhoncus proin eu proin pharetra wisi neque leo mi.,"No, students who deserve mentors will still not get them",Extremely fair,Extremely fair,"Nunc mauris. Rhoncus nibh magnis aliquet laoreet? Viverra tortor iaculis, facilisi. Platea porttitor! Nullam.",99,Graduate or professional school,Female,,I have children and at least one is school-aged (3-18),Extremely Conservative,,,used his judgment,larger budget,more,using his judgment
2019-08-19 17:52:48,2019-08-19 17:52:48,Survey Test,*******,100,0,True,2019-08-19 17:52:48,R_5tdCBYc2sp0ALGJ,*******,*******,*******,*******,*******,*******,test,,"Facilisi ridiculus sit scelerisque. Integer interdum rhoncus, tincidunt aliquet fusce.",school counselor using a predictive model/algorithm,Arcu quam eu iaculis? Dapibus id faucibus enim. Vitae id.,"Yes, students who deserve mentors will get them",Somewhat fair,Somewhat fair,Rutrum egestas viverra urna faucibus luctus vel massa sodales a montes sapien venenatis.,50,4-year college degree,Female,,I have children and at least one is school-aged (3-18),Conservative,,,drawn students’ names randomly,smaller budget,less,drawing students' names randomly
2019-08-19 18:07:49,2019-08-19 18:12:25,IP Address,*******,100,276,True,2019-08-19 18:12:26,R_1Ok4UsBBW29C7CC,*******,*******,*******,*******,*******,*******,anonymous,EN,test,school counselor ${e://Field/nonalg_method_present},test,"Yes, students who deserve mentors will get them",Somewhat unfair,Somewhat fair,tset,45,Some high school or less,Male,,I do not have children,Extremely liberal,,,used an income cutoff,larger budget,more,using an income cutoff
2019-08-19 18:30:44,2019-08-19 18:36:30,IP Address,*******,100,346,True,2019-08-19 18:36:31,R_5hFIToqTjo2TEgV,*******,*******,*******,*******,*******,*******,anonymous,EN,"It means that the kids with a past history that indicates they need help and may miss a lot of school will be the ones who will receive the most assistance, and the decision will be less biased since it will rely upon an algorithm.",school counselor using a predictive model/algorithm,"The predictive model is more fair because the alternative, where the counselor decides based on parents' requests, means that some kids who need help won't get help because their parents may not be active in their lives enough to go out and request help. It also removes the chances of some kind of personal bias on the part of a counselor clouding their judgment.","Yes, students who deserve mentors will get them",Somewhat unfair,Somewhat fair,"I think they should have some input, but the ultimate decision should be made by the district and/or the counselors involved. It's ultimately up to the district to decide how funds should be spent, not necessarily the parents who are most vocal.",37,4-year college degree,Male,,I do not have children,Liberal,42071,19363,used parents' requests for a mentor for their child,smaller budget,less,using parents' requests for a mentor for their child
2019-08-19 18:58:58,2019-08-19 19:02:22,IP Address,*******,100,204,True,2019-08-19 19:02:23,R_3MhY7T6jkLe825w,*******,*******,*******,*******,*******,*******,anonymous,EN,"They are trying to get mentors for the students that need it most. They will use a variety of criteria to determine need: income, attendance, distance from school, etc.",school counselor using a predictive model/algorithm,"The algorithim will take the human factor out of the decision-making process. It will make a cold, hard decision based on data only.","Yes, students who deserve mentors will get them",Somewhat fair,Extremely fair,"Since the parents are taxpayers, they should have the opportunity to give their input, but the final decision should be with the school board since they are elected officials for purposes such as this.",32,4-year college degree,Male,,I have children but none are school age (they're younger than 3 or older than 18),Extremely Conservative,92011,11582,drawn students’ names randomly,larger budget,more,drawing students' names randomly
2019-08-19 19:56:33,2019-08-19 19:59:49,IP Address,*******,100,196,True,2019-08-19 19:59:50,R_eDRZSRdSoXoYMmd,*******,*******,*******,*******,*******,*******,anonymous,EN,The school will assign students counselors based on their own needs which are determined by a model.,school counselor using a predictive model/algorithm,factors are applied evenly and without bias,"No, students who deserve mentors will still not get them",Extremely fair,Extremely unfair,parents should be able to decide if their child is evaluated by an algorithm or a person. algorithms cannot take into account all factors that go into a kid's needs. a parent has a better understanding that anyone,35,4-year college degree,Male,,I have children and at least one is school-aged (3-18),Extremely liberal,95148,19023,used his judgment,smaller budget,less,using his judgment
2019-08-19 19:57:28,2019-08-19 20:00:10,IP Address,*******,100,162,True,2019-08-19 20:00:10,R_eM266PG7jV19GAp,*******,*******,*******,*******,*******,*******,anonymous,EN,"It means an algorithm will use a late of data (like income level, distance from school, etc) to determine which students will benefit the most from a mentor.",school counselor using a predictive model/algorithm,"Because more factors should be taken into account than just a person's income level, etc.","Yes, students who deserve mentors will get them",Somewhat fair,Somewhat fair,"Probably a forum to voice their concerns, but the decision should probably be left up to experts within the education system/ school.",33,4-year college degree,Male,,I do not have children,Liberal,48104,10855,used an income cutoff,smaller budget,less,using an income cutoff
2019-08-19 19:57:07,2019-08-19 20:01:26,IP Address,*******,100,259,True,2019-08-19 20:01:27,R_28UukiqthaTCjyc,*******,*******,*******,*******,*******,*******,anonymous,EN,"The counselors would use  factor's based upon their ability to succeed to determine if they will benefit from a mentor. ",school counselor using a predictive model/algorithm,"I really just think it's slightly more fair.  I think there is more intention behind it but it may create more issues by letting some students go overlooked. ","Yes, students who deserve mentors will get them",Somewhat fair,Somewhat fair,"Parents should have not input or very little.  Parents often have a bias and lack a relative understanding. ",39,Graduate or professional school,Male,,I have children and at least one is school-aged (3-18),Conservative,68845,19564,drawn students’ names randomly,smaller budget,less,drawing students' names randomly
2019-08-19 19:57:53,2019-08-19 20:02:14,IP Address,*******,100,260,True,2019-08-19 20:02:14,R_1l3pEKx9nbj213P,*******,*******,*******,*******,*******,*******,anonymous,EN,"It means an algorithm will decide, taking the choice out of the hands of the school staff.  It could reduce bias as it is relying on hard data to make choices.",school counselor using a predictive model/algorithm,"The income cuttoff is too arbitrary and could miss students who would really benefit from the mentorship.  Using the algorithm means actual data is being used to predict who will miss the most school and some of the kids very well could fall above the income limit.  ","Yes, students who deserve mentors will get them",Somewhat unfair,Somewhat fair,Parents will obviously should have input since they are the ones paying taxes to fund the school.  They elect the school board and whether anyone likes it or not they will have have their say one way or another.,33,4-year college degree,Male,,I do not have children,Extremely liberal,06492,11908,used an income cutoff,smaller budget,less,using an income cutoff
2019-08-19 20:00:30,2019-08-19 20:03:11,IP Address,*******,100,161,True,2019-08-19 20:03:12,R_2q8KY74H7yMMORJ,*******,*******,*******,*******,*******,*******,anonymous,EN,It means the choice will be more objective based on the algorithm,school counselor using a predictive model/algorithm,It removes bias and feelings,"Yes, students who deserve mentors will get them",Somewhat unfair,Somewhat fair,Parents should have no input because they can homeschool if they don't like how the school works.,36,4-year college degree,Male,,I do not have children,Extremely Conservative,85381,10358,used his judgment,larger budget,more,using his judgment
2019-08-19 20:06:43,2019-08-19 20:14:51,IP Address,*******,100,488,True,2019-08-19 20:14:52,R_1eQRsYj7wjfpjux,*******,*******,*******,*******,*******,*******,anonymous,EN,"I think , if the counselor uses a predictive model , the students that most need a mentor would have a better chance of getting one. By using past data of the students they will be able to predict which students are most in need of a mentor .",school counselor using a predictive model/algorithm,"I think that drawing a random name is fair but it may not be the name of a student that will actually benefit from having a mentor. I think an algorithm is also fair and will most likely end up choosing students that will for sure benefit from a mentor. ","Yes, students who deserve mentors will get them",Extremely fair,Extremely fair,"I think that parents should have input on what information about their children is used in the algorithm. Other than that , I think it sounds pretty fair and I can't think of anything else parents would need to have input on. ",45,Some college or 2-year college,Female,,I have children but none are school age (they're younger than 3 or older than 18),Slightly conservative,90249,11238,drawn students’ names randomly,larger budget,more,drawing students' names randomly
